timestamp,building_id,floor,room_id,room_type,capacity,current_occupancy,occupancy_percentage,entry_count,exit_count,day_type,hour,temperature,utilization_status
2026-03-07 05:15,B3,3,MEET-B3316,Meeting Room,20,2,10.0,2,0,Weekend,5,21.8,Underutilized
2026-03-07 06:00,B3,1,CAF-B3180,Cafeteria,120,16,13.3,2,0,Weekend,6,22.0,Underutilized
2026-03-07 06:30,B3,4,COM-B3465,Common Area,60,0,0.0,0,1,Weekend,6,23.4,Underutilized
2026-03-07 06:45,B1,3,LAB-B1388,Laboratory,15,1,6.7,0,2,Weekend,6,24.0,Underutilized
2026-03-07 07:15,B3,3,OFF-B3353,Office,40,3,7.5,1,0,Weekend,7,21.5,Underutilized
2026-03-07 08:00,B2,2,OFF-B2245,Office,25,2,8.0,13,13,Weekend,8,25.3,Underutilized
2026-03-07 08:45,B1,2,CLASS-B1245,Classroom,50,6,12.0,5,3,Weekend,8,23.4,Underutilized
2026-03-07 09:45,B1,3,LAB-B1348,Laboratory,15,1,6.7,1,12,Weekend,9,24.7,Underutilized
2026-03-07 10:30,B3,2,OFF-B3247,Office,25,2,8.0,13,8,Weekend,10,21.1,Underutilized
2026-03-07 11:30,B3,2,LAB-B3260,Laboratory,15,1,6.7,4,12,Weekend,11,23.6,Underutilized
2026-03-07 11:45,B3,1,MEET-B3144,Meeting Room,20,1,5.0,6,1,Weekend,11,25.1,Underutilized
2026-03-07 12:30,B2,3,CONF-B2320,Conference Room,100,10,10.0,5,9,Weekend,12,24.4,Underutilized
2026-03-07 13:30,B3,4,MEET-B3418,Meeting Room,12,1,8.3,10,8,Weekend,13,24.2,Underutilized
2026-03-07 14:30,B2,2,OFF-B2211,Office,25,3,12.0,14,10,Weekend,14,24.0,Underutilized
2026-03-07 15:30,B2,2,CAF-B2272,Cafeteria,120,9,7.5,14,5,Weekend,15,24.2,Underutilized
2026-03-07 16:00,B3,4,MEET-B3440,Meeting Room,12,0,0.0,4,8,Weekend,16,24.2,Underutilized
2026-03-07 16:45,B1,5,COM-B1510,Common Area,60,1,1.7,7,9,Weekend,16,24.1,Underutilized
2026-03-07 17:15,B3,1,CAF-B3122,Cafeteria,120,3,2.5,15,15,Weekend,17,21.1,Underutilized
2026-03-07 18:15,B1,3,MEET-B1391,Meeting Room,12,1,8.3,0,9,Weekend,18,25.4,Underutilized
2026-03-07 18:30,B1,4,LAB-B1463,Laboratory,15,0,0.0,3,12,Weekend,18,24.6,Underutilized
2026-03-07 18:45,B1,4,CONF-B1476,Conference Room,100,4,4.0,5,11,Weekend,18,23.7,Underutilized
2026-03-07 19:00,B2,2,CAF-B2217,Cafeteria,120,14,11.7,0,2,Weekend,19,21.7,Underutilized
2026-03-07 20:00,B1,1,CONF-B1174,Conference Room,100,5,5.0,2,0,Weekend,20,25.3,Underutilized
2026-03-07 21:00,B3,3,CAF-B3312,Cafeteria,120,3,2.5,1,2,Weekend,21,23.7,Underutilized
2026-03-07 21:45,B3,4,COM-B3420,Common Area,60,5,8.3,1,1,Weekend,21,22.3,Underutilized
2026-03-07 22:15,B1,1,COM-B1189,Common Area,60,7,11.7,1,1,Weekend,22,23.9,Underutilized
2026-03-07 22:30,B2,5,CLASS-B2530,Classroom,50,3,6.0,1,0,Weekend,22,22.1,Underutilized
2026-03-07 23:30,B2,2,MEET-B2256,Meeting Room,20,2,10.0,1,2,Weekend,23,23.6,Underutilized
2026-03-08 00:15,B3,1,CAF-B3179,Cafeteria,120,1,0.8,1,2,Weekend,0,23.7,Underutilized
2026-03-08 01:00,B1,5,LAB-B1533,Laboratory,15,0,0.0,1,2,Weekend,1,23.3,Underutilized
2026-03-08 01:30,B3,1,MEET-B3187,Meeting Room,12,0,0.0,0,2,Weekend,1,23.4,Underutilized
2026-03-08 01:45,B2,5,MEET-B2518,Meeting Room,20,2,10.0,0,1,Weekend,1,21.1,Underutilized
2026-03-08 02:15,B2,4,MEET-B2496,Meeting Room,20,1,5.0,2,1,Weekend,2,22.1,Underutilized
2026-03-08 03:00,B3,5,CONF-B3580,Conference Room,100,14,14.0,2,2,Weekend,3,25.2,Underutilized
2026-03-08 04:00,B1,1,COM-B1154,Common Area,60,57,95.0,2,1,Weekend,4,22.8,Overcrowded
2026-03-08 05:00,B2,4,OFF-B2440,Office,25,3,12.0,1,2,Weekend,5,20.9,Underutilized
2026-03-08 05:15,B3,4,OFF-B3434,Office,25,0,0.0,0,2,Weekend,5,25.1,Underutilized
2026-03-08 06:15,B2,2,CAF-B2294,Cafeteria,120,13,10.8,0,1,Weekend,6,24.2,Underutilized
2026-03-08 06:45,B1,2,COM-B1250,Common Area,60,3,5.0,2,2,Weekend,6,24.0,Underutilized
2026-03-08 07:30,B3,5,LAB-B3596,Laboratory,15,1,6.7,0,2,Weekend,7,23.2,Underutilized
2026-03-08 07:45,B2,3,MEET-B2321,Meeting Room,12,1,8.3,1,2,Weekend,7,21.3,Underutilized
2026-03-08 08:30,B3,3,MEET-B3392,Meeting Room,12,0,0.0,7,7,Weekend,8,21.8,Underutilized
2026-03-08 08:45,B3,2,COM-B3295,Common Area,60,6,10.0,4,4,Weekend,8,22.6,Underutilized
2026-03-08 09:30,B2,3,CONF-B2388,Conference Room,100,12,12.0,3,9,Weekend,9,23.9,Underutilized
2026-03-08 10:15,B2,4,OFF-B2443,Office,25,3,12.0,6,14,Weekend,10,25.3,Underutilized
2026-03-08 11:00,B1,3,MEET-B1348,Meeting Room,12,0,0.0,8,5,Weekend,11,25.3,Underutilized
2026-03-08 12:00,B3,1,CONF-B3150,Conference Room,100,5,5.0,1,7,Weekend,12,23.1,Underutilized
2026-03-08 12:15,B3,2,CLASS-B3265,Classroom,50,3,6.0,14,14,Weekend,12,20.6,Underutilized
2026-03-08 12:30,B1,4,MEET-B1443,Meeting Room,12,0,0.0,7,8,Weekend,12,22.8,Underutilized
2026-03-08 12:45,B2,3,OFF-B2328,Office,40,5,12.5,8,8,Weekend,12,24.1,Underutilized
2026-03-08 13:15,B3,2,OFF-B3241,Office,40,5,12.5,5,15,Weekend,13,22.0,Underutilized
2026-03-08 13:45,B3,5,MEET-B3530,Meeting Room,12,1,8.3,15,9,Weekend,13,24.6,Underutilized
2026-03-08 14:30,B1,3,CAF-B1397,Cafeteria,120,10,8.3,15,6,Weekend,14,24.3,Underutilized
2026-03-08 14:45,B3,4,MEET-B3434,Meeting Room,12,0,0.0,12,3,Weekend,14,22.9,Underutilized
2026-03-08 15:45,B2,5,OFF-B2588,Office,25,2,8.0,4,3,Weekend,15,22.9,Underutilized
2026-03-08 16:00,B2,1,MEET-B2191,Meeting Room,20,0,0.0,13,9,Weekend,16,22.7,Underutilized
2026-03-08 16:15,B1,4,CAF-B1454,Cafeteria,120,0,0.0,14,11,Weekend,16,20.6,Underutilized
2026-03-08 17:15,B3,1,COM-B3125,Common Area,60,6,10.0,0,14,Weekend,17,21.0,Underutilized
2026-03-08 17:30,B3,2,OFF-B3262,Office,25,1,4.0,14,7,Weekend,17,21.8,Underutilized
2026-03-08 17:45,B1,2,CLASS-B1229,Classroom,50,3,6.0,7,3,Weekend,17,22.1,Underutilized
2026-03-08 18:15,B2,3,OFF-B2351,Office,40,0,0.0,0,9,Weekend,18,20.6,Underutilized
2026-03-08 19:15,B1,2,OFF-B1219,Office,40,0,0.0,1,2,Weekend,19,24.7,Underutilized
2026-03-08 20:15,B1,3,MEET-B1359,Meeting Room,12,0,0.0,0,1,Weekend,20,24.5,Underutilized
2026-03-08 21:15,B3,2,MEET-B3283,Meeting Room,12,1,8.3,2,1,Weekend,21,25.0,Underutilized
2026-03-08 22:15,B3,5,MEET-B3521,Meeting Room,12,0,0.0,0,2,Weekend,22,23.9,Underutilized
2026-03-08 23:15,B1,2,CAF-B1264,Cafeteria,120,14,11.7,1,2,Weekend,23,20.8,Underutilized
2026-03-08 23:45,B1,5,CAF-B1518,Cafeteria,120,16,13.3,0,2,Weekend,23,21.8,Underutilized
2026-03-09 00:30,B1,4,OFF-B1432,Office,40,1,2.5,2,1,Weekday,0,22.7,Underutilized
2026-03-09 01:00,B2,1,CAF-B2191,Cafeteria,120,3,2.5,2,1,Weekday,1,22.0,Underutilized
2026-03-09 01:45,B1,3,OFF-B1370,Office,25,1,4.0,2,1,Weekday,1,23.9,Underutilized
2026-03-09 02:15,B1,5,CONF-B1552,Conference Room,100,5,5.0,1,2,Weekday,2,24.1,Underutilized
2026-03-09 03:00,B1,4,OFF-B1453,Office,25,1,4.0,2,2,Weekday,3,22.1,Underutilized
2026-03-09 03:30,B3,4,MEET-B3475,Meeting Room,12,0,0.0,2,1,Weekday,3,25.1,Underutilized
2026-03-09 03:45,B1,3,CONF-B1355,Conference Room,100,8,8.0,0,0,Weekday,3,20.5,Underutilized
2026-03-09 04:45,B3,5,LAB-B3544,Laboratory,15,9,60.0,1,1,Weekday,4,20.9,Normally Utilized
2026-03-09 05:00,B1,1,COM-B1184,Common Area,60,4,6.7,1,2,Weekday,5,24.4,Underutilized
2026-03-09 05:30,B1,1,OFF-B1129,Office,40,1,2.5,1,0,Weekday,5,23.3,Underutilized
2026-03-09 06:00,B1,3,OFF-B1328,Office,40,0,0.0,0,0,Weekday,6,24.0,Underutilized
2026-03-09 06:45,B2,3,MEET-B2332,Meeting Room,12,0,0.0,1,2,Weekday,6,23.0,Underutilized
2026-03-09 07:45,B2,3,MEET-B2380,Meeting Room,20,1,5.0,2,0,Weekday,7,22.6,Underutilized
2026-03-09 08:15,B1,2,CAF-B1282,Cafeteria,120,86,71.7,12,15,Weekday,8,21.0,Highly Utilized
2026-03-09 08:45,B1,3,MEET-B1397,Meeting Room,20,10,50.0,3,8,Weekday,8,22.9,Normally Utilized
2026-03-09 09:30,B1,2,CLASS-B1217,Classroom,50,23,46.0,7,0,Weekday,9,21.6,Normally Utilized
2026-03-09 10:15,B1,4,CONF-B1433,Conference Room,100,78,78.0,14,2,Weekday,10,24.6,Highly Utilized
2026-03-09 10:45,B1,2,LAB-B1277,Laboratory,15,9,60.0,11,1,Weekday,10,24.3,Normally Utilized
2026-03-09 11:00,B3,4,MEET-B3454,Meeting Room,12,10,83.3,1,5,Weekday,11,23.7,Highly Utilized
2026-03-09 11:15,B1,1,CONF-B1138,Conference Room,100,90,90.0,14,9,Weekday,11,24.5,Highly Utilized
2026-03-09 11:45,B2,2,CLASS-B2259,Classroom,50,20,40.0,11,5,Weekday,11,22.3,Normally Utilized
2026-03-09 12:45,B3,4,OFF-B3499,Office,40,29,72.5,10,7,Weekday,12,22.4,Highly Utilized
2026-03-09 13:15,B2,4,LAB-B2456,Laboratory,15,9,60.0,8,10,Weekday,13,21.0,Normally Utilized
2026-03-09 14:15,B1,5,CONF-B1568,Conference Room,100,71,71.0,13,11,Weekday,14,24.6,Highly Utilized
2026-03-09 14:45,B2,3,COM-B2331,Common Area,60,49,81.7,14,14,Weekday,14,22.7,Highly Utilized
2026-03-09 15:00,B3,1,MEET-B3152,Meeting Room,12,9,75.0,13,2,Weekday,15,24.7,Highly Utilized
2026-03-09 15:45,B1,5,MEET-B1513,Meeting Room,12,8,66.7,2,15,Weekday,15,24.8,Normally Utilized
2026-03-09 16:45,B3,3,MEET-B3392,Meeting Room,20,15,75.0,9,4,Weekday,16,23.5,Highly Utilized
2026-03-09 17:45,B2,4,CONF-B2429,Conference Room,100,83,83.0,0,10,Weekday,17,21.0,Highly Utilized
2026-03-09 18:45,B3,2,COM-B3265,Common Area,60,29,48.3,7,14,Weekday,18,25.3,Normally Utilized
2026-03-09 19:15,B1,1,CAF-B1120,Cafeteria,120,3,2.5,0,1,Weekday,19,22.9,Underutilized
2026-03-09 20:00,B2,2,LAB-B2223,Laboratory,15,1,6.7,2,0,Weekday,20,21.2,Underutilized
2026-03-09 20:15,B2,5,CLASS-B2531,Classroom,50,1,2.0,2,1,Weekday,20,20.6,Underutilized
2026-03-09 20:45,B2,3,OFF-B2395,Office,40,1,2.5,2,2,Weekday,20,24.9,Underutilized
2026-03-09 21:30,B2,2,CLASS-B2245,Classroom,50,0,0.0,1,1,Weekday,21,20.6,Underutilized
2026-03-09 21:45,B3,5,COM-B3598,Common Area,60,0,0.0,0,0,Weekday,21,24.3,Underutilized
2026-03-09 22:30,B1,4,LAB-B1458,Laboratory,15,0,0.0,1,1,Weekday,22,24.4,Underutilized
2026-03-09 23:30,B1,4,MEET-B1476,Meeting Room,20,1,5.0,2,1,Weekday,23,25.1,Underutilized
2026-03-10 00:00,B1,3,OFF-B1369,Office,40,0,0.0,1,2,Weekday,0,23.0,Underutilized
2026-03-10 00:15,B1,2,MEET-B1264,Meeting Room,12,0,0.0,2,2,Weekday,0,23.6,Underutilized
2026-03-10 01:00,B1,3,OFF-B1362,Office,25,27,108.0,0,2,Weekday,1,21.9,Overcrowded
2026-03-10 01:15,B3,4,OFF-B3430,Office,25,29,116.0,1,0,Weekday,1,24.1,Overcrowded
2026-03-10 02:00,B1,5,CONF-B1556,Conference Room,100,3,3.0,2,1,Weekday,2,22.4,Underutilized
2026-03-10 02:45,B1,3,LAB-B1364,Laboratory,15,0,0.0,1,2,Weekday,2,23.1,Underutilized
2026-03-10 03:00,B2,3,OFF-B2350,Office,40,1,2.5,0,0,Weekday,3,24.6,Underutilized
2026-03-10 03:15,B2,2,CLASS-B2234,Classroom,50,3,6.0,1,2,Weekday,3,21.7,Underutilized
2026-03-10 03:30,B1,3,CONF-B1394,Conference Room,100,7,7.0,2,2,Weekday,3,21.4,Underutilized
2026-03-10 03:45,B3,5,CONF-B3567,Conference Room,100,8,8.0,0,1,Weekday,3,22.8,Underutilized
2026-03-10 04:30,B2,3,LAB-B2325,Laboratory,15,0,0.0,2,1,Weekday,4,21.7,Underutilized
2026-03-10 05:15,B2,5,CONF-B2590,Conference Room,100,7,7.0,1,0,Weekday,5,22.3,Underutilized
2026-03-10 06:15,B3,5,MEET-B3544,Meeting Room,12,0,0.0,2,1,Weekday,6,24.4,Underutilized
2026-03-10 06:30,B1,5,CAF-B1583,Cafeteria,120,3,2.5,2,2,Weekday,6,23.9,Underutilized
2026-03-10 07:30,B2,1,CAF-B2191,Cafeteria,120,5,4.2,1,0,Weekday,7,22.9,Underutilized
2026-03-10 08:00,B2,2,CONF-B2252,Conference Room,100,67,67.0,2,0,Weekday,8,23.2,Normally Utilized
2026-03-10 08:45,B2,5,MEET-B2567,Meeting Room,12,9,75.0,13,8,Weekday,8,24.3,Highly Utilized
2026-03-10 09:15,B3,3,COM-B3392,Common Area,60,37,61.7,11,9,Weekday,9,21.8,Normally Utilized
2026-03-10 09:30,B3,2,COM-B3245,Common Area,60,25,41.7,7,8,Weekday,9,22.4,Normally Utilized
2026-03-10 09:45,B3,5,MEET-B3589,Meeting Room,12,8,66.7,6,4,Weekday,9,23.1,Normally Utilized
2026-03-10 10:30,B2,1,CLASS-B2181,Classroom,50,39,78.0,0,15,Weekday,10,23.1,Highly Utilized
2026-03-10 11:30,B2,4,COM-B2451,Common Area,60,39,65.0,10,9,Weekday,11,21.8,Normally Utilized
2026-03-10 12:30,B3,5,CONF-B3513,Conference Room,100,72,72.0,7,0,Weekday,12,21.9,Highly Utilized
2026-03-10 13:30,B2,1,OFF-B2128,Office,25,16,64.0,3,1,Weekday,13,24.6,Normally Utilized
2026-03-10 14:30,B1,5,COM-B1553,Common Area,60,24,40.0,0,9,Weekday,14,21.1,Normally Utilized
2026-03-10 15:00,B3,1,OFF-B3148,Office,25,20,80.0,4,13,Weekday,15,24.2,Highly Utilized
2026-03-10 16:00,B2,1,CONF-B2186,Conference Room,100,82,82.0,5,9,Weekday,16,20.6,Highly Utilized
2026-03-10 16:15,B1,2,CONF-B1297,Conference Room,100,87,87.0,7,3,Weekday,16,22.3,Highly Utilized
2026-03-10 17:00,B3,3,LAB-B3360,Laboratory,15,12,80.0,8,15,Weekday,17,22.6,Highly Utilized
2026-03-10 18:00,B2,5,CAF-B2599,Cafeteria,120,70,58.3,8,7,Weekday,18,23.0,Normally Utilized
2026-03-10 18:30,B3,1,COM-B3111,Common Area,60,37,61.7,13,14,Weekday,18,22.3,Normally Utilized
2026-03-10 19:30,B2,3,CAF-B2355,Cafeteria,120,7,5.8,2,1,Weekday,19,23.4,Underutilized
2026-03-10 20:00,B1,1,MEET-B1156,Meeting Room,20,0,0.0,0,1,Weekday,20,21.4,Underutilized
2026-03-10 20:45,B3,2,COM-B3299,Common Area,60,4,6.7,1,2,Weekday,20,20.6,Underutilized
2026-03-10 21:15,B3,5,OFF-B3522,Office,25,2,8.0,2,1,Weekday,21,22.7,Underutilized
2026-03-10 21:45,B1,1,CLASS-B1119,Classroom,50,1,2.0,2,1,Weekday,21,24.1,Underutilized
2026-03-10 22:15,B3,1,LAB-B3198,Laboratory,15,0,0.0,2,0,Weekday,22,25.4,Underutilized
2026-03-10 23:00,B2,2,OFF-B2288,Office,25,2,8.0,0,1,Weekday,23,23.3,Underutilized
2026-03-10 23:15,B1,1,MEET-B1163,Meeting Room,12,0,0.0,0,2,Weekday,23,21.9,Underutilized
2026-03-10 23:30,B1,4,MEET-B1461,Meeting Room,12,0,0.0,2,1,Weekday,23,24.4,Underutilized
2026-03-11 00:30,B3,5,CLASS-B3525,Classroom,50,0,0.0,2,1,Weekday,0,24.5,Underutilized
2026-03-11 01:00,B1,5,COM-B1533,Common Area,60,2,3.3,2,2,Weekday,1,24.5,Underutilized
2026-03-11 02:00,B1,2,CAF-B1253,Cafeteria,120,8,6.7,2,2,Weekday,2,23.2,Underutilized
2026-03-11 02:15,B2,1,CLASS-B2137,Classroom,50,1,2.0,0,0,Weekday,2,23.7,Underutilized
2026-03-11 03:15,B3,5,COM-B3553,Common Area,60,4,6.7,1,2,Weekday,3,21.4,Underutilized
2026-03-11 03:30,B3,3,MEET-B3317,Meeting Room,12,0,0.0,2,1,Weekday,3,21.1,Underutilized
2026-03-11 03:45,B1,3,CLASS-B1332,Classroom,50,3,6.0,1,2,Weekday,3,23.0,Underutilized
2026-03-11 04:30,B1,5,OFF-B1585,Office,40,2,5.0,2,2,Weekday,4,20.9,Underutilized
2026-03-11 05:15,B2,4,CONF-B2471,Conference Room,100,9,9.0,0,1,Weekday,5,21.8,Underutilized
2026-03-11 05:30,B2,2,OFF-B2279,Office,25,1,4.0,0,2,Weekday,5,24.9,Underutilized
2026-03-11 06:30,B3,2,OFF-B3289,Office,40,2,5.0,2,1,Weekday,6,20.7,Underutilized
2026-03-11 07:15,B3,3,CLASS-B3316,Classroom,50,4,8.0,1,2,Weekday,7,22.0,Underutilized
2026-03-11 07:30,B2,5,COM-B2560,Common Area,60,5,8.3,1,0,Weekday,7,21.8,Underutilized
2026-03-11 08:00,B2,4,COM-B2412,Common Area,60,30,50.0,10,6,Weekday,8,21.9,Normally Utilized
2026-03-11 08:15,B3,1,MEET-B3136,Meeting Room,20,12,60.0,2,11,Weekday,8,23.1,Normally Utilized
2026-03-11 09:00,B2,1,MEET-B2185,Meeting Room,20,14,70.0,9,13,Weekday,9,24.9,Highly Utilized
2026-03-11 09:30,B1,4,COM-B1432,Common Area,60,42,70.0,4,13,Weekday,9,25.1,Highly Utilized
2026-03-11 09:45,B3,3,OFF-B3356,Office,25,17,68.0,13,12,Weekday,9,25.1,Normally Utilized
2026-03-11 10:00,B1,3,OFF-B1349,Office,25,13,52.0,3,12,Weekday,10,23.0,Normally Utilized
2026-03-11 10:30,B3,2,MEET-B3214,Meeting Room,12,10,83.3,15,2,Weekday,10,23.4,Highly Utilized
2026-03-11 11:00,B2,1,MEET-B2147,Meeting Room,12,7,58.3,2,6,Weekday,11,20.9,Normally Utilized
2026-03-11 11:15,B3,4,OFF-B3497,Office,25,14,56.0,15,9,Weekday,11,22.9,Normally Utilized
2026-03-11 12:00,B1,4,OFF-B1471,Office,40,26,65.0,11,8,Weekday,12,24.9,Normally Utilized
2026-03-11 13:00,B3,5,MEET-B3531,Meeting Room,20,14,70.0,6,3,Weekday,13,23.8,Highly Utilized
2026-03-11 13:30,B2,5,LAB-B2548,Laboratory,15,6,40.0,6,4,Weekday,13,22.6,Normally Utilized
2026-03-11 14:00,B1,4,MEET-B1419,Meeting Room,12,7,58.3,12,7,Weekday,14,24.9,Normally Utilized
2026-03-11 14:45,B3,1,OFF-B3157,Office,25,19,76.0,1,5,Weekday,14,23.9,Highly Utilized
2026-03-11 15:15,B1,3,MEET-B1349,Meeting Room,20,13,65.0,4,10,Weekday,15,23.9,Normally Utilized
2026-03-11 15:30,B2,1,CONF-B2133,Conference Room,100,84,84.0,13,12,Weekday,15,24.3,Highly Utilized
2026-03-11 15:45,B2,1,MEET-B2160,Meeting Room,20,12,60.0,4,7,Weekday,15,21.2,Normally Utilized
2026-03-11 16:30,B3,5,MEET-B3536,Meeting Room,20,15,75.0,7,8,Weekday,16,22.4,Highly Utilized
2026-03-11 17:30,B1,4,OFF-B1425,Office,40,26,65.0,7,6,Weekday,17,23.2,Normally Utilized
2026-03-11 18:30,B2,2,MEET-B2255,Meeting Room,20,11,55.0,7,14,Weekday,18,20.7,Normally Utilized
2026-03-11 19:15,B2,4,OFF-B2482,Office,40,3,7.5,0,1,Weekday,19,21.9,Underutilized
2026-03-11 19:45,B1,2,COM-B1247,Common Area,60,5,8.3,2,0,Weekday,19,21.3,Underutilized
2026-03-11 20:15,B2,1,COM-B2178,Common Area,60,5,8.3,2,0,Weekday,20,21.2,Underutilized
2026-03-11 21:15,B1,1,CAF-B1179,Cafeteria,120,2,1.7,1,1,Weekday,21,23.2,Underutilized
2026-03-11 22:00,B3,4,MEET-B3469,Meeting Room,20,0,0.0,2,0,Weekday,22,22.6,Underutilized
2026-03-11 22:15,B2,1,MEET-B2129,Meeting Room,12,0,0.0,0,1,Weekday,22,25.1,Underutilized
2026-03-11 22:30,B3,1,CLASS-B3197,Classroom,50,1,2.0,1,2,Weekday,22,25.0,Underutilized
2026-03-11 23:00,B3,1,OFF-B3140,Office,40,0,0.0,0,1,Weekday,23,22.0,Underutilized
2026-03-11 23:30,B3,3,CLASS-B3355,Classroom,50,1,2.0,1,1,Weekday,23,21.0,Underutilized
2026-03-12 00:00,B3,4,CLASS-B3442,Classroom,50,3,6.0,0,2,Weekday,0,24.4,Underutilized
2026-03-12 00:30,B3,4,CAF-B3494,Cafeteria,120,5,4.2,2,2,Weekday,0,22.8,Underutilized
2026-03-12 01:30,B1,3,COM-B1393,Common Area,60,0,0.0,2,2,Weekday,1,22.7,Underutilized
2026-03-12 02:15,B1,5,OFF-B1572,Office,40,1,2.5,1,2,Weekday,2,24.3,Underutilized
2026-03-12 03:00,B1,1,CAF-B1156,Cafeteria,120,3,2.5,1,0,Weekday,3,22.9,Underutilized
2026-03-12 04:00,B2,4,MEET-B2414,Meeting Room,20,1,5.0,1,0,Weekday,4,23.6,Underutilized
2026-03-12 04:15,B2,1,CLASS-B2147,Classroom,50,32,64.0,2,0,Weekday,4,21.5,Normally Utilized
2026-03-12 05:15,B2,3,OFF-B2332,Office,40,1,2.5,0,2,Weekday,5,23.2,Underutilized
2026-03-12 06:15,B3,3,LAB-B3371,Laboratory,15,0,0.0,2,2,Weekday,6,21.2,Underutilized
2026-03-12 07:15,B2,3,CAF-B2333,Cafeteria,120,7,5.8,2,2,Weekday,7,23.6,Underutilized
2026-03-12 08:15,B2,1,CAF-B2179,Cafeteria,120,92,76.7,1,11,Weekday,8,24.0,Highly Utilized
2026-03-12 09:15,B2,2,LAB-B2249,Laboratory,15,10,66.7,8,2,Weekday,9,22.0,Normally Utilized
2026-03-12 10:15,B1,4,CAF-B1458,Cafeteria,120,70,58.3,12,2,Weekday,10,20.8,Normally Utilized
2026-03-12 10:30,B2,1,CONF-B2138,Conference Room,100,103,103.0,15,11,Weekday,10,23.0,Overcrowded
2026-03-12 11:00,B3,4,LAB-B3451,Laboratory,15,11,73.3,2,7,Weekday,11,22.7,Highly Utilized
2026-03-12 11:15,B1,5,CAF-B1535,Cafeteria,120,93,77.5,13,12,Weekday,11,23.7,Highly Utilized
2026-03-12 12:00,B2,3,OFF-B2354,Office,40,16,40.0,13,2,Weekday,12,23.1,Normally Utilized
2026-03-12 12:30,B3,2,CAF-B3292,Cafeteria,120,109,90.8,14,4,Weekday,12,22.9,Overcrowded
2026-03-12 13:30,B3,3,CAF-B3361,Cafeteria,120,110,91.7,4,14,Weekday,13,22.8,Overcrowded
2026-03-12 14:30,B2,4,CLASS-B2496,Classroom,50,35,70.0,15,0,Weekday,14,22.2,Highly Utilized
2026-03-12 15:00,B2,5,MEET-B2583,Meeting Room,12,9,75.0,3,13,Weekday,15,25.2,Highly Utilized
2026-03-12 16:00,B3,4,OFF-B3493,Office,25,19,76.0,4,4,Weekday,16,22.2,Highly Utilized
2026-03-12 16:15,B1,3,CLASS-B1386,Classroom,50,32,64.0,15,15,Weekday,16,22.1,Normally Utilized
2026-03-12 16:45,B2,3,CLASS-B2347,Classroom,50,21,42.0,2,11,Weekday,16,22.6,Normally Utilized
2026-03-12 17:15,B3,5,COM-B3535,Common Area,60,42,70.0,2,11,Weekday,17,23.1,Highly Utilized
2026-03-12 17:30,B2,3,OFF-B2360,Office,25,13,52.0,8,13,Weekday,17,22.6,Normally Utilized
2026-03-12 18:30,B1,4,LAB-B1467,Laboratory,15,7,46.7,8,0,Weekday,18,24.6,Normally Utilized
2026-03-12 18:45,B2,3,MEET-B2328,Meeting Room,12,5,41.7,6,14,Weekday,18,24.6,Normally Utilized
2026-03-12 19:45,B3,5,LAB-B3523,Laboratory,15,0,0.0,2,1,Weekday,19,21.8,Underutilized
2026-03-12 20:00,B2,5,CAF-B2539,Cafeteria,120,7,5.8,1,2,Weekday,20,22.7,Underutilized
2026-03-12 20:45,B3,3,CLASS-B3343,Classroom,50,3,6.0,1,2,Weekday,20,24.3,Underutilized
2026-03-12 21:00,B3,3,OFF-B3373,Office,25,1,4.0,0,1,Weekday,21,21.7,Underutilized
2026-03-12 21:15,B2,2,MEET-B2297,Meeting Room,20,1,5.0,0,0,Weekday,21,22.0,Underutilized
2026-03-12 21:30,B3,4,OFF-B3433,Office,25,0,0.0,1,0,Weekday,21,23.2,Underutilized
2026-03-12 22:00,B1,1,LAB-B1124,Laboratory,15,1,6.7,0,2,Weekday,22,24.1,Underutilized
2026-03-12 22:45,B3,5,CONF-B3529,Conference Room,100,9,9.0,0,2,Weekday,22,25.5,Underutilized
2026-03-12 23:00,B2,3,MEET-B2378,Meeting Room,12,0,0.0,1,1,Weekday,23,20.9,Underutilized
2026-03-12 23:30,B3,4,OFF-B3465,Office,25,2,8.0,1,0,Weekday,23,22.7,Underutilized
2026-03-13 00:00,B1,5,CAF-B1574,Cafeteria,120,11,9.2,0,2,Weekday,0,23.4,Underutilized
2026-03-13 01:00,B2,2,CAF-B2250,Cafeteria,120,10,8.3,0,1,Weekday,1,25.0,Underutilized
2026-03-13 01:45,B3,3,CLASS-B3386,Classroom,50,3,6.0,0,0,Weekday,1,23.2,Underutilized
2026-03-13 02:45,B1,5,CONF-B1561,Conference Room,100,8,8.0,2,0,Weekday,2,21.5,Underutilized
2026-03-13 03:00,B2,4,OFF-B2456,Office,25,2,8.0,2,0,Weekday,3,23.1,Underutilized
2026-03-13 03:15,B2,5,MEET-B2597,Meeting Room,12,0,0.0,2,0,Weekday,3,22.0,Underutilized
2026-03-13 03:30,B3,4,MEET-B3436,Meeting Room,20,0,0.0,2,0,Weekday,3,25.1,Underutilized
2026-03-13 03:45,B3,5,CAF-B3595,Cafeteria,120,10,8.3,1,1,Weekday,3,24.7,Underutilized
2026-03-13 04:00,B2,2,COM-B2283,Common Area,60,1,1.7,1,1,Weekday,4,24.5,Underutilized
2026-03-13 04:45,B3,2,COM-B3298,Common Area,60,1,1.7,1,2,Weekday,4,22.5,Underutilized
